filename,category,subcategory,name,state
playa_152.jpg,0,45,MALECON DE LA PUNTILLA,CAMPECHE
playa_153.jpg,0,46,MANIGUA,CAMPECHE
playa_154.jpg,0,46,MANIGUA,CAMPECHE
playa_155.jpg,0,46,MANIGUA,CAMPECHE
playa_156.jpg,0,47,PLAYA NORTE,CAMPECHE
playa_157.jpg,0,47,PLAYA NORTE,CAMPECHE
playa_158.jpg,0,47,PLAYA NORTE,CAMPECHE
playa_159.jpg,0,48,PARAISO,CAMPECHE
playa_160.jpg,0,48,PARAISO,CAMPECHE
playa_161.jpg,0,48,PARAISO,CAMPECHE
playa_162.jpg,0,49,PUNTA VARADERO,CAMPECHE
playa_163.jpg,0,50,PUNTA XEN,CAMPECHE
playa_164.jpg,0,50,PUNTA XEN,CAMPECHE
playa_165.jpg,0,50,PUNTA XEN,CAMPECHE
playa_166.jpg,0,51,SABANCUY,CAMPECHE
playa_167.jpg,0,51,SABANCUY,CAMPECHE
playa_168.jpg,0,51,SABANCUY,CAMPECHE
playa_169.jpeg,0,52,SEYBAPLAYA,CAMPECHE
playa_170.jpg,0,52,SEYBAPLAYA,CAMPECHE
playa_171.jpg,0,52,SEYBAPLAYA,CAMPECHE
playa_172.jpg,0,53,PLAYA SIHO,CAMPECHE
playa_173.jpg,0,53,PLAYA SIHO,CAMPECHE
playa_174.jpg,0,53,PLAYA SIHO,CAMPECHE
playa_175.jpg,0,54,BAHIA DE PAREDON,CHIAPAS
playa_176.jpg,0,54,BAHIA DE PAREDON,CHIAPAS
playa_177.jpeg,0,54,BAHIA DE PAREDON,CHIAPAS
playa_178.jpg,0,54,BAHIA DE PAREDON,CHIAPAS
playa_179.jpg,0,55,BAHIA SANTA BRIGIDA,CHIAPAS
playa_180.jpg,0,55,BAHIA SANTA BRIGIDA,CHIAPAS
playa_181.jpg,0,55,BAHIA SANTA BRIGIDA,CHIAPAS
playa_182.jpg,0,56,BARRA DE SAN JOSE,CHIAPAS
playa_183.jpg,0,56,BARRA DE SAN JOSE,CHIAPAS
playa_184.jpg,0,56,BARRA DE SAN JOSE,CHIAPAS
playa_185.jpg,0,57,BARRA DE SAN SIMON,CHIAPAS
playa_186.jpg,0,57,BARRA DE SAN SIMON,CHIAPAS
playa_187.jpg,0,57,BARRA DE SAN SIMON,CHIAPAS
playa_188.jpg,0,58,BARRA ZACAPULCO,CHIAPAS
playa_189.jpg,0,58,BARRA ZACAPULCO,CHIAPAS
playa_190.jpg,0,58,BARRA ZACAPULCO,CHIAPAS
playa_191.jpg,0,59,BOCA DEL CIELO,CHIAPAS
playa_192.jpg,0,59,BOCA DEL CIELO,CHIAPAS
playa_193.jpg,0,59,BOCA DEL CIELO,CHIAPAS
playa_194.jpg,0,60,CENTRO ECOTURISTICO EL MADRESAL,CHIAPAS
playa_195.jpg,0,60,CENTRO ECOTURISTICO EL MADRESAL,CHIAPAS
playa_196.jpg,0,60,CENTRO ECOTURISTICO EL MADRESAL,CHIAPAS
playa_197.jpg,0,61,CHOCOHUITAL,CHIAPAS
playa_198.jpg,0,61,CHOCOHUITAL,CHIAPAS
playa_199.jpg,0,61,CHOCOHUITAL,CHIAPAS
playa_200.jpg,0,62,EL BALLENATO,CHIAPAS
playa_201.jpg,0,62,EL BALLENATO,CHIAPAS
playa_202.jpg,0,62,EL BALLENATO,CHIAPAS
playa_203.jpg,0,63,LAGUNA POZUELOS,CHIAPAS
playa_204.jpg,0,63,LAGUNA POZUELOS,CHIAPAS
playa_205.jpg,0,64,LA LUPE,CHIAPAS
playa_206.jpg,0,64,LA LUPE,CHIAPAS
playa_207.jpg,0,64,LA LUPE,CHIAPAS
playa_208.jpg,0,65,PLAYA AZUL,CHIAPAS
playa_209.jpg,0,65,PLAYA AZUL,CHIAPAS
playa_210.jpg,0,66,PLAYA LINDA,CHIAPAS
playa_211.jpg,0,66,PLAYA LINDA,CHIAPAS
playa_212.jpg,0,66,PLAYA LINDA,CHIAPAS
playa_213.jpg,0,67,PUERTO ARISTA,CHIAPAS
playa_214.jpg,0,67,PUERTO ARISTA,CHIAPAS
playa_215.jpg,0,67,PUERTO ARISTA,CHIAPAS
playa_216.jpg,0,68,SAN CARLOS,CHIAPAS
playa_217.jpg,0,68,SAN CARLOS,CHIAPAS
playa_218.jpg,0,68,SAN CARLOS,CHIAPAS
playa_219.jpg,0,69,BAHIAS DE MANZANILLO Y SANTIAGO,COLIMA
playa_220.jpg,0,69,BAHIAS DE MANZANILLO Y SANTIAGO,COLIMA
playa_221.jpg,0,69,BAHIAS DE MANZANILLO Y SANTIAGO,COLIMA
playa_222.jpg,0,70,BOCA DE APIZA,COLIMA
playa_223.jpg,0,70,BOCA DE APIZA,COLIMA
playa_224.jpg,0,70,BOCA DE APIZA,COLIMA
playa_225.jpg,0,71,BOCA DE PASCUALES,COLIMA
playa_226.jpg,0,71,BOCA DE PASCUALES,COLIMA
playa_227.jpg,0,71,BOCA DE PASCUALES,COLIMA
playa_228.jpg,0,72,COLORADAS,COLIMA
playa_229.jpg,0,72,COLORADAS,COLIMA
playa_230.jpg,0,72,COLORADAS,COLIMA
playa_231.jpg,0,73,CUYUTLAN,COLIMA
playa_232.jpg,0,73,CUYUTLAN,COLIMA
playa_233.jpg,0,73,CUYUTLAN,COLIMA
playa_234.jpg,0,74,EL PARAISO,COLIMA
playa_235.jpg,0,74,EL PARAISO,COLIMA
playa_236.jpg,0,74,EL PARAISO,COLIMA
playa_237.jpg,0,75,EL REAL,COLIMA
playa_238.jpg,0,75,EL REAL,COLIMA
playa_239.jpg,0,75,EL REAL,COLIMA
playa_240.jpg,0,76,ISLA NAVIDAD,COLIMA
playa_241.jpg,0,76,ISLA NAVIDAD,COLIMA
playa_242.jpg,0,77,JULUAPAN,COLIMA
playa_243.jpg,0,77,JULUAPAN,COLIMA
playa_244.jpg,0,77,JULUAPAN,COLIMA
playa_245.jpg,0,78,LAS BRISAS,COLIMA
playa_246.jpg,0,78,LAS BRISAS,COLIMA
playa_247.jpg,0,78,LAS BRISAS,COLIMA
playa_248.jpg,0,79,LAS HADAS,COLIMA
playa_249.jpg,0,79,LAS HADAS,COLIMA
playa_250.jpg,0,79,LAS HADAS,COLIMA
playa_251.jpg,0,80,LA AUDIENCIA,COLIMA
playa_252.jpg,0,80,LA AUDIENCIA,COLIMA
playa_253.jpg,0,80,LA AUDIENCIA,COLIMA
playa_254.jpg,0,81,LA BOQUITA,COLIMA
playa_255.jpg,0,81,LA BOQUITA,COLIMA
playa_256.jpg,0,81,LA BOQUITA,COLIMA
playa_257.jpg,0,82,MAJAHUA,COLIMA
playa_258.jpg,0,82,MAJAHUA,COLIMA
playa_259.jpg,0,82,MAJAHUA,COLIMA
playa_260.jpg,0,83,MIRAMAR,COLIMA
playa_261.jpg,0,83,MIRAMAR,COLIMA
playa_262.jpg,0,83,MIRAMAR,COLIMA
playa_263.jpg,0,84,OLAS ALTAS,COLIMA
playa_264.jpg,0,84,OLAS ALTAS,COLIMA
playa_265.jpg,0,84,OLAS ALTAS,COLIMA
playa_266.jpg,0,85,PLAYA CAMPOS,COLIMA
playa_267.jpg,0,85,PLAYA CAMPOS,COLIMA
playa_268.jpg,0,85,PLAYA CAMPOS,COLIMA
playa_269.jpg,0,86,PLAYA DE ORO,COLIMA
playa_270.jpg,0,86,PLAYA DE ORO,COLIMA
playa_271.jpg,0,87,PLAYA VENTANAS,COLIMA
playa_272.jpg,0,87,PLAYA VENTANAS,COLIMA
playa_273.jpg,0,87,PLAYA VENTANAS,COLIMA
playa_274.jpg,0,87,PLAYA VENTANAS,COLIMA
playa_275.jpg,0,87,PLAYA VENTANAS,COLIMA
playa_276.jpg,0,88,SALAGUA,COLIMA
playa_277.jpg,0,88,SALAGUA,COLIMA
playa_278.jpg,0,88,SALAGUA,COLIMA
playa_279.jpeg,0,89,SANTIAGO,COLIMA
playa_280.jpg,0,89,SANTIAGO,COLIMA
playa_281.jpeg,0,89,SANTIAGO,COLIMA
playa_282.jpg,0,90,SAN PEDRITO,COLIMA
playa_283.jpeg,0,90,SAN PEDRITO,COLIMA
playa_284.jpeg,0,90,SAN PEDRITO,COLIMA
playa_285.jpg,0,91,TECUANILLO,COLIMA
playa_286.jpg,0,91,TECUANILLO,COLIMA
playa_287.jpg,0,91,TECUANILLO,COLIMA
playa_288.jpg,0,92,BAHIA DE PETACALCO,GUERRERO
playa_289.jpg,0,92,BAHIA DE PETACALCO,GUERRERO
playa_290.jpg,0,92,BAHIA DE PETACALCO,GUERRERO
playa_291.jpg,0,93,BARRA DE POTOSI,GUERRERO
playa_292.jpg,0,93,BARRA DE POTOSI,GUERRERO
playa_293.jpg,0,93,BARRA DE POTOSI,GUERRERO
playa_294.jpg,0,94,BARRA VIEJA,GUERRERO
playa_295.jpg,0,94,BARRA VIEJA,GUERRERO
playa_296.jpg,0,94,BARRA VIEJA,GUERRERO
playa_297.jpg,0,95,BONFIL,GUERRERO
playa_298.jpg,0,95,BONFIL,GUERRERO
playa_299.jpg,0,95,BONFIL,GUERRERO
playa_300.jpg,0,96,CALETA Y CALETILLA,GUERRERO
playa_301.jpg,0,96,CALETA Y CALETILLA,GUERRERO
playa_302.jpg,0,96,CALETA Y CALETILLA,GUERRERO
playa_303.jpg,0,96,CALETA Y CALETILLA,GUERRERO
playa_304.jpg,0,96,CALETA Y CALETILLA,GUERRERO
playa_305.jpg,0,97,CAYAQUITOS,GUERRERO
playa_306.jpg,0,97,CAYAQUITOS,GUERRERO
playa_307.jpg,0,97,CAYAQUITOS,GUERRERO
playa_308.jpg,0,97,CAYAQUITOS,GUERRERO
playa_309.jpg,0,98,CUACHALALATE,GUERRERO
playa_310.jpg,0,98,CUACHALALATE,GUERRERO
playa_311.jpg,0,98,CUACHALALATE,GUERRERO
playa_312.jpg,0,99,EL CARRIZAL,GUERRERO
playa_313.jpg,0,99,EL CARRIZAL,GUERRERO
playa_314.jpg,0,99,EL CARRIZAL,GUERRERO
playa_315.jpg,0,100,HACIENDA DE CABA�AS,GUERRERO
playa_316.jpg,0,100,HACIENDA DE CABA�AS,GUERRERO
playa_317.jpg,0,100,HACIENDA DE CABA�AS,GUERRERO
playa_318.jpg,0,101,HORNOS Y HORNITOS,GUERRERO
playa_319.jpg,0,101,HORNOS Y HORNITOS,GUERRERO
playa_320.jpg,0,101,HORNOS Y HORNITOS,GUERRERO
playa_321.jpg,0,102,ICACOS,GUERRERO
playa_322.jpg,0,102,ICACOS,GUERRERO
playa_323.jpg,0,102,ICACOS,GUERRERO
playa_324.jpg,0,103,ISLA DE IXTAPA,GUERRERO
playa_325.jpg,0,103,ISLA DE IXTAPA,GUERRERO
playa_326.jpg,0,103,ISLA DE IXTAPA,GUERRERO
playa_327.jpg,0,104,IXTAPA ZIHUATANEJO,GUERRERO
playa_328.jpg,0,104,IXTAPA ZIHUATANEJO,GUERRERO
playa_329.jpg,0,104,IXTAPA ZIHUATANEJO,GUERRERO
playa_330.jpeg,0,105,LAS GATAS,GUERRERO
playa_331.jpg,0,105,LAS GATAS,GUERRERO
playa_332.jpg,0,105,LAS GATAS,GUERRERO
playa_333.jpg,0,105,LAS GATAS,GUERRERO
playa_334.jpg,0,105,LAS GATAS,GUERRERO
playa_335.jpg,0,106,LAS PEÑITAS,GUERRERO
playa_336.jpg,0,106,LAS PEÑITAS,GUERRERO
playa_337.png,0,106,LAS PEÑITAS,GUERRERO
playa_338.jpg,0,106,LAS PEÑITAS,GUERRERO
playa_339.png,0,106,LAS PEÑITAS,GUERRERO
playa_340.jpg,0,107,LA ROPA,GUERRERO
playa_341.jpg,0,107,LA ROPA,GUERRERO
playa_342.jpg,0,107,LA ROPA,GUERRERO
playa_343.jpg,0,108,LA ROQUETA,GUERRERO
playa_344.jpg,0,108,LA ROQUETA,GUERRERO
playa_345.jpg,0,108,LA ROQUETA,GUERRERO
playa_346.jpeg,0,109,LA SALADITA,GUERRERO
playa_347.jpg,0,109,LA SALADITA,GUERRERO
playa_348.jpeg,0,109,LA SALADITA,GUERRERO
playa_349.jpg,0,110,MAJAHUA,GUERRERO
playa_350.jpg,0,110,MAJAHUA,GUERRERO
playa_351.jpg,0,110,MAJAHUA,GUERRERO
playa_352.jpg,0,111,MICHIGAN,GUERRERO
playa_353.jpg,0,111,MICHIGAN,GUERRERO
playa_354.jpg,0,111,MICHIGAN,GUERRERO
playa_355.jpg,0,112,PICHILINGUE,GUERRERO
playa_356.jpeg,0,112,PICHILINGUE,GUERRERO
playa_357.jpg,0,112,PICHILINGUE,GUERRERO
playa_358.jpeg,0,112,PICHILINGUE,GUERRERO
playa_359.jpg,0,112,PICHILINGUE,GUERRERO
playa_360.jpg,0,113,PIEDRA DE TLACOYUNQUE,GUERRERO
playa_361.jpg,0,113,PIEDRA DE TLACOYUNQUE,GUERRERO
playa_362.png,0,113,PIEDRA DE TLACOYUNQUE,GUERRERO
playa_363.jpg,0,113,PIEDRA DE TLACOYUNQUE,GUERRERO
playa_364.jpg,0,113,PIEDRA DE TLACOYUNQUE,GUERRERO
playa_365.jpg,0,114,PIE DE LA CUESTA,GUERRERO
playa_366.jpg,0,114,PIE DE LA CUESTA,GUERRERO
playa_367.jpg,0,114,PIE DE LA CUESTA,GUERRERO
playa_368.jpg,0,114,PIE DE LA CUESTA,GUERRERO
playa_369.jpg,0,114,PIE DE LA CUESTA,GUERRERO
playa_370.jpg,0,115,PLAYA BLANCA,GUERRERO
playa_371.jpg,0,115,PLAYA BLANCA,GUERRERO
playa_372.jpg,0,115,PLAYA BLANCA,GUERRERO
playa_373.jpg,0,116,PLAYA CONDESA,GUERRERO
playa_374.jpg,0,116,PLAYA CONDESA,GUERRERO
playa_375.jpg,0,116,PLAYA CONDESA,GUERRERO
playa_376.jpg,0,117,PLAYA CONTRAMAR,GUERRERO
playa_377.jpg,0,117,PLAYA CONTRAMAR,GUERRERO
playa_378.jpg,0,117,PLAYA CONTRAMAR,GUERRERO
playa_379.jpg,0,117,PLAYA CONTRAMAR,GUERRERO
playa_380.jpg,0,117,PLAYA CONTRAMAR,GUERRERO
playa_381.jpg,0,118,PLAYA CORAL,GUERRERO
playa_382.jpg,0,118,PLAYA CORAL,GUERRERO
playa_383.jpg,0,118,PLAYA CORAL,GUERRERO
playa_384.jpg,0,118,PLAYA CORAL,GUERRERO
playa_385.jpg,0,118,PLAYA CORAL,GUERRERO
playa_386.jpg,0,119,PLAYA EL PALMAR,GUERRERO
playa_387.jpg,0,119,PLAYA EL PALMAR,GUERRERO
playa_388.jpg,0,119,PLAYA EL PALMAR,GUERRERO
playa_389.jpg,0,120,PLAYA LARGA,GUERRERO
playa_390.jpg,0,120,PLAYA LARGA,GUERRERO
playa_391.jpg,0,120,PLAYA LARGA,GUERRERO
playa_392.jpeg,0,121,PLAYA LA BARRITA,GUERRERO
playa_393.jpg,0,121,PLAYA LA BARRITA,GUERRERO
playa_394.jpg,0,121,PLAYA LA BARRITA,GUERRERO
playa_395.jpg,0,121,PLAYA LA MADERA,GUERRERO
playa_396.jpg,0,121,PLAYA LA MADERA,GUERRERO
playa_397.jpg,0,121,PLAYA LA MADERA,GUERRERO
playa_398.jpg,0,121,PLAYA LA MADERA,GUERRERO
playa_399.jpg,0,121,PLAYA LA MADERA,GUERRERO
playa_400.jpg,0,122,PLAYA LINDA,GUERRERO
playa_401.jpg,0,122,PLAYA LINDA,GUERRERO
playa_402.jpg,0,122,PLAYA LINDA,GUERRERO
playa_403.jpg,0,122,PLAYA LINDA,GUERRERO
playa_404.jpg,0,122,PLAYA LINDA,GUERRERO
playa_405.jpg,0,123,PLAYA OJO DE AGUA,GUERRERO
playa_406.jpg,0,123,PLAYA OJO DE AGUA,GUERRERO
playa_407.jpg,0,123,PLAYA OJO DE AGUA,GUERRERO
playa_408.jpg,0,124,PLAYA PARAISO,GUERRERO
playa_409.jpg,0,124,PLAYA PARAISO,GUERRERO
playa_410.jpg,0,124,PLAYA PARAISO,GUERRERO
playa_411.jpg,0,125,PLAYA QUIETA,GUERRERO
playa_412.jpg,0,125,PLAYA QUIETA,GUERRERO
playa_413.jpg,0,125,PLAYA QUIETA,GUERRERO
playa_414.jpg,0,126,PLAYA VARADERO,GUERRERO
playa_415.jpg,0,126,PLAYA VARADERO,GUERRERO
